2,4,-9.988042249965607,-9.992561897026167,-9.992574475127892
2,5,-9.98719839197413,-9.992181190589001,-9.99217757524792
2,6,-9.992511941545976,-9.985815927404468,-9.992495403662216
2,7,-9.991975873268514,-9.991917663554256,-9.986319892648996
2,8,-9.992277905405466,-9.99192303214884,-9.992297666897093
2,9,-9.991697164611526,-9.991737107175037,-9.990877301868421
2,10,-9.990310197219635,-9.990529997980406,-9.990132815010286
2,11,-9.988700465349494,-9.988781599547444,-9.985314084283523
2,12,-9.986053199225347,-9.948385165309062,-9.986286829767273
2,13,-9.977157101454704,-9.97717761847117,-9.938134850745977
2,14,-9.972005135826109,-9.972138636584102,-9.928192071223338
2,15,-9.96812200001342,-9.968320174754465,-9.916982935722654
2,16,-1.5787624372781488,-1.1149029741468417,-0.6710447882843655
2,17,-0.572877874163064,-0.859056685784946,-0.6530488461665689
2,18,-1.8938196102923914,-1.785578187194415,-0.633201714972599
2,19,-1.1474899469264896,-0.5109716934515323,-1.361298142381363
3,0,-9.136357831839916,-9.088358047824341,-9.076004505058082
3,1,-9.951245226036288,-9.94909335766571,-9.949863391382825
3,2,-9.981774225816437,-9.991898817869005,-9.991769228748506
3,3,-9.989336145459342,-9.993411669681233,-9.993355928931315
3,4,-9.993851238043078,-9.993830834224323,-9.989976990410078
3,5,-9.9943167534818,-9.98911693314385,-9.994336882226365
3,6,-9.994852746202016,-9.995226973850611,-9.995206708978039
3,7,-9.99622824056546,-9.99623423577531,-9.996232512959947
3,8,-9.996216236269039,-9.996263288453811,-9.996277781107862
3,9,-9.99655327011363,-9.996537942702764,-9.995508216709867
3,10,-9.996738624537548,-9.996784357444136,-9.995146656506792
3,11,-9.99458640033383,-9.994609136494853,-9.994570924416903
3,12,-9.99333859796743,-9.993172499652756,-9.992479826403972
3,13,-9.987018254011543,-9.986954982604434,-9.976104725290588
3,14,-9.973882294030755,-9.97396581868438,-9.918815293890466
3,15,-9.966291545520129,-9.96604549880884,-9.909163222587502
3,16,-9.960546724721489,-9.90642848718776,-9.960564421084637
3,17,-0.7148878967541448,-0.8558982252115828,-0.5388612833365851
3,18,-0.8944094278780965,-1.94806581881744,-1.179281029536213
3,19,-1.9064754004352387,-0.9550230654187875,-0.10517955358699682
4,0,-9.42909684291059,-9.416372046461284,-9.464269823021455
4,1,-9.968524950958978,-9.967442057883098,-9.969259752036384
4,2,-9.988885086893893,-9.993470689670199,-9.993451171766099
4,3,-9.99477713506534,-9.991430365272581,-9.994792350083781
4,4,-9.995080622319655,-9.991586460599285,-9.995133441104029
4,5,-9.995983375080051,-9.996016945812839,-9.995332394729456
4,6,-9.997372620686898,-9.997328839479355,-9.997374039818165
4,7,-9.998375199910882,-9.9967733269487,-9.99833279317339
4,8,-9.999167565784145,-9.99916576046748,-9.997532930186146
4,9,-9.999119476203386,-9.99912734998454,-9.99880738834509
4,10,-9.99897470066347,-9.998971282664526,-9.998708525289723
4,11,-9.998699884526195,-9.998711317753544,-9.994849622600912
4,12,-9.997658462979874,-9.997634590477855,-9.995065211860732
4,13,-9.994818859716649,-9.994731261278426,-9.994805390585993
4,14,-9.985791423660247,-9.985825254864704,-9.968001894779935
4,15,-9.971845743343152,-9.971705361237566,-9.900231962716171
4,16,-9.959879007698683,-9.959786407680374,-9.895872491624282
4,17,-9.949274967184547,-9.949315411825964,-9.88575988815166
4,18,-0.1522134925804164,-1.0428134900884587,-0.024042376226719675
4,19,-0.7903131885594197,-0.29167135454363646,-1.494638470502035
5,0,-9.647907274520948,-9.667510275399977,-9.656893215972257
5,1,-9.969964569007269,-9.978746021602584,-9.978394560212012
5,2,-9.99003289962272,-9.994294521219157,-9.994285519521007
5,3,-9.99331332008061,-9.995746641328909,-9.995726896366548
5,4,-9.993524818670465,-9.995887536507066,-9.995941987276108
5,5,-9.997439296790766,-9.997425553307865,-9.997480764400411
5,6,-9.998164877782845,-9.998754647749262,-9.9987794607475
5,7,-9.999539739457877,-9.999540622411606,-9.999536068785634
5,8,-9.999537086333461,-9.99953808115364,-9.999531255532455
5,9,-9.999699134963702,-9.999459048176632,-9.999698496104195
5,10,-9.999664972297193,-9.999665961648706,-9.999253083405153
5,11,-9.999136858004327,-9.999136828107153,-9.999097862832134
5,12,-9.998877173777544,-9.998869532254593,-9.998858216528188
5,13,-9.99798390153753,-9.997984945027042,-9.994214460487218
5,14,-9.996400881249933,-9.99635096444356,-9.992593629536128
5,15,-9.983566131053253,-9.983371394623909,-9.932780866146384
5,16,-9.970225321607582,-9.877900960918002,-9.970334109907212
5,17,-9.95335474321428,-9.87932959385949,-9.95356001943697
5,18,-1.2861838326973853,-0.40106412762392196,-0.5405670450613282
5,19,-1.161999337215751,-1.6779350332941676,-1.3777812979987472
6,0,-9.586297985175504,-9.582198788217893,-9.600577982595444
6,1,-9.974625605047576,-9.976051973178993,-9.976008389515165
6,2,-9.989887721512684,-9.994974931866142,-9.995016583278968
6,3,-9.994449981399411,-9.996391350160934,-9.996371865813925
6,4,-9.994923321275927,-9.996628595311334,-9.996635614706072
6,5,-9.997894677298573,-9.997921858137952,-9.997922264213978
6,6,-9.998484410261545,-9.999014781085474,-9.999004272693956
6,7,-9.999685551887447,-9.999685799654971,-9.999681204323176
6,8,-9.999650069451066,-9.99983316733671,-9.999834613446078
6,9,-9.999740341478045,-9.999829132169133,-9.999828884784941
6,10,-9.999781747767178,-9.999845076682634,-9.999848458479834
6,11,-9.999717760617504,-9.999717032677188,-9.999093121845764
6,12,-9.99945742879705,-9.99910451973383,-9.999457081038786
6,13,-9.998740021666073,-9.998737168596358,-9.998046140391466
6,14,-9.998296828713956,-9.991838800647596,-9.998299676687171
6,15,-9.987795568676084,-9.987743124774013,-9.981514116840655
6,16,-9.973887149216607,-9.973913020504575,-9.862842248933763
6,17,-9.951371535877684,-9.951345803041448,-9.833929120683012
6,18,-9.872939656272127,-9.859849707473488,-9.871381466027696
6,19,-0.007880990265102916,-0.6374038412192071,-1.9536228660898578
7,0,-9.514688939646327,-9.528059676694731,-9.525573559196664
7,1,-9.96538089139939,-9.96651102104504,-9.965385427306188
7,2,-9.977783910871526,-9.995425697992074,-9.995437426298867
7,3,-9.995194421006962,-9.996916096296818,-9.996919067793284
7,4,-9.99713797322591,-9.99612317799083,-9.997129972405196
7,5,-9.997970227712734,-9.998141568183383,-9.998139018725235
7,6,-9.998831792985529,-9.999030611248696,-9.99902682559225
7,7,-9.999718195417783,-9.9997220078255,-9.99972186549759
7,8,-9.999792321090043,-9.999880550435238,-9.999880906864831
7,9,-9.999768510709162,-9.999936695537546,-9.999936281616703
7,10,-9.999940456918672,-9.999940885542163,-9.999913588273003
7,11,-9.999871495506342,-9.999873335903665,-9.999873322099717
7,12,-9.999706180290216,-9.999703586044475,-9.99873437935644
7,13,-9.999047967469302,-9.999012893820879,-9.998637204009293
7,14,-9.998310553264163,-9.998319726614564,-9.996958162313714
7,15,-9.994488010552471,-9.994555505277942,-9.99253825787753
7,16,-9.977555012479911,-9.977364113453739,-9.90996905903293
7,17,-9.953526409729406,-9.954293889300923,-9.794216118764734
7,18,-9.92748130430601,-9.927130289191323,-9.82092205696587
7,19,-0.7000288986765009,-0.7303389808863272,-1.8972207287187364
8,0,-9.306008175914993,-9.316027354057447,-9.323914239182226
8,1,-9.917427407469441,-9.919717811238684,-9.922056424135137
8,2,-9.95844329410254,-9.994161837957733,-9.994167078568678
8,3,-9.992640220352927,-9.99726570244912,-9.99727152749158
8,4,-9.996835682746092,-9.997565325317574,-9.997556382703522
8,5,-9.998030943828834,-9.997508746975454,-9.99805665336696
8,6,-9.998986845441454,-9.998991865537896,-9.998996113983491
8,7,-9.999359050967218,-9.99943097996939,-9.99943671704476
8,8,-9.999851223932865,-9.999829773793076,-9.999852128514432
8,9,-9.999858083685561,-9.999903803816235,-9.99990382763199
8,10,-9.999862585299104,-9.999917687519316,-9.99991759836304
8,11,-9.999854329247901,-9.999852445384242,-9.999853501564264
8,12,-9.999762590654223,-9.999763110627962,-9.99975583148886
8,13,-9.999207306059285,-9.999203191637337,-9.998683903432969
8,14,-9.99808812318566,-9.998062392741986,-9.997468299160582
8,15,-9.994889523205527,-9.99489049703921,-9.992799976907065
8,16,-9.97677786150868,-9.976482527552443,-9.933810140070433
8,17,-9.952788602324269,-9.953826684253372,-9.754306168979411
8,18,-9.923309919647016,-9.923706457042288,-9.757560267516304
8,19,-0.9824071775607373,-1.023995978254289,-0.4291856355233663
9,0,-7.14816355926488,-7.059023596018596,-6.940947608136991
9,1,-9.77329683929776,-9.767860627020912,-9.767833243342293
9,2,-9.939700832633722,-9.988117653257165,-9.987973694829927
9,3,-9.973354638251985,-9.995927106880682,-9.99589502124403
9,4,-9.994399945554628,-9.997617784010561,-9.997617806505458
9,5,-9.996978568816703,-9.997922984530886,-9.997914913282623
9,6,-9.99745624129445,-9.998430591147653,-9.998430799009753
9,7,-9.999202569122058,-9.999201920141159,-9.999220707590514
9,8,-9.999484677918847,-9.999515847244256,-9.999513904910286
9,9,-9.999603998123797,-9.999609123613563,-9.999607141692074
9,10,-9.999680913721281,-9.999673457074897,-9.999681543614924
9,11,-9.999738069659667,-9.999729815465232,-9.999739465561264
9,12,-9.999660250729676,-9.999688429183673,-9.99968928355156
9,13,-9.99901246899405,-9.999023325537955,-9.998451514329874
9,14,-9.997796256410497,-9.997803495454761,-9.997083362735578
9,15,-9.99404133249487,-9.994016637655715,-9.991461837078326
9,16,-9.973522311787855,-9.973930724570172,-9.939252077256787
9,17,-9.95197126404976,-9.950515858248897,-9.723417689733859
9,18,-9.908268452100504,-9.908348818365486,-9.691194177227777
9,19,-1.8299130245130788,-1.8693073360395775,-0.6910028752831989
10,0,-0.09871485616697462,-1.7207445374921468,-0.02643157116123329
10,1,-9.52937323655252,-9.541887738864292,-9.518548208447818
10,2,-9.898336211699696,-9.900649142826172,-9.901442313810964
10,3,-9.93879581976961,-9.991528721512857,-9.99158866252046
10,4,-9.981823048665353,-9.996680397297094,-9.996717826780905
10,5,-9.99423520922414,-9.997744641718656,-9.997747262277995
10,6,-9.99700844080044,-9.998059322426979,-9.998061138105294
10,7,-9.996393652963718,-9.998520922245797,-9.9985361845896
10,8,-9.998935335938011,-9.99898746129496,-9.998989947330038
10,9,-9.99921147203523,-9.999194189961537,-9.999168447678839
10,10,-9.999283726857888,-9.999305073522518,-9.999300632308485
10,11,-9.99936806725641,-9.999371624870202,-9.999365000541495
10,12,-9.999141187378248,-9.999135340217162,-9.997631233377467
10,13,-9.9983507880964,-9.998322681765766,-9.99804619458704
10,14,-9.99689741993668,-9.996856464387088,-9.9962982343694
10,15,-9.992758205325682,-9.992580127386898,-9.989012576190753
10,16,-9.96728631675646,-9.967820611581008,-9.917683274290479
10,17,-9.935953834667435,-9.93397891875893,-9.718314480265434
10,18,-9.884901563370368,-9.882458710522616,-9.640074901165324
10,19,-1.9918035368936942,-0.8760211169597205,-1.5519334158497318
11,0,-0.02519857075337728,-0.4605213670910795,-1.4270136487444811
11,1,-6.072083893310765,-5.86969542301819,-6.000844275648665
11,2,-9.72833914358019,-9.739547630252181,-9.724056325087345
11,3,-9.910284685099995,-9.963395094382802,-9.964197391663838
11,4,-9.933432421784033,-9.99019268208647,-9.990265428299042
11,5,-9.981929099333568,-9.995992272271458,-9.996038916938678
11,6,-9.992247441895962,-9.997465600055758,-9.99747976964645
11,7,-9.997980886584282,-9.996430682108771,-9.997979984271312
11,8,-9.996489807893806,-9.998313941798552,-9.998350107266047
11,9,-9.998554523039669,-9.996766655968322,-9.998543699946891
11,10,-9.997298282417777,-9.998615574733494,-9.998611825083254
11,11,-9.998707340616507,-9.997793816110288,-9.998708808873921
11,12,-9.997869229651537,-9.998427376827587,-9.998440547507727
11,13,-9.997071878772212,-9.99739007371438,-9.997392754467253
11,14,-9.995879768868889,-9.995905986888163,-9.990391836042466
11,15,-9.986362174415628,-9.986006828393986,-9.98618714498165
11,16,-9.960364790837344,-9.96010775745576,-9.849130875244049
11,17,-9.90720019405831,-9.905951219811984,-9.724486506995111
11,18,-9.769470568809988,-9.770041896322732,-9.555027356037801
11,19,-1.8488974028369458,-1.2717299632712302,-1.3151391777551726
12,0,-0.22692188799441548,-0.6030688184617441,-0.12647233815310854
12,1,-1.3023384103411548,-0.8792276209217849,-1.5982203257842416
12,2,-8.528500856837724,-8.435167041926654,-8.495186758903943
12,3,-9.764195132124856,-9.74995107529214,-9.76754071915611
12,4,-9.90999745919499,-9.96723653460075,-9.967063803813515
12,5,-9.987420281548701,-9.94023159757042,-9.987435710113306
12,6,-9.954406049853684,-9.99463485674953,-9.994572033063877
12,7,-9.984357649167178,-9.995963934064363,-9.99598872368406
12,8,-9.997201059196726,-9.993181491635426,-9.997171044339028
12,9,-9.994070761582332,-9.99753801823515,-9.997517881939665
12,10,-9.997789826318565,-9.99488548804348,-9.997779934321628
12,11,-9.997500802153377,-9.99539604689,-9.997498688375874
12,12,-9.996594684096005,-9.99660954840634,-9.994207847735083
12,13,-9.993920894690936,-9.98404151907113,-9.993929708942407
12,14,-9.988739466214774,-9.988703430750409,-9.982663928127863
12,15,-9.971782573684411,-9.972003204466152,-9.96810075715996
12,16,-9.949627103421653,-9.7851594877684,-9.94977260386376
12,17,-9.876091727663207,-9.875273095378228,-9.71265752231859
12,18,-2.5000936437799943,-1.8892127200136608,-2.3520921892771147
12,19,-0.24071004094540616,-0.5570955261567705,-0.9860853258106053
13,0,-0.41646479356303256,-0.989828019166892,-1.6548852340591906
13,1,-0.4627418320076868,-0.8634414611272982,-0.8239756321073055
13,2,-0.23149065020419113,-0.48272394213870706,-1.7777590731324842
13,3,-9.378818768035897,-9.404665660697837,-9.387345607303285
13,4,-9.76860465330235,-9.762535223688795,-9.753015288746218
13,5,-9.9249636569509,-9.954210126704204,-9.95587455783757
13,6,-9.9365481023131,-9.984537791657031,-9.98445452380843
13,7,-9.942144834447237,-9.988408168123913,-9.988396889685493
13,8,-9.992318387269359,-9.958642067747178,-9.992229345680336
13,9,-9.970958518917309,-9.993003165555361,-9.99293008304834
13,10,-9.992609053626868,-9.980181502532398,-9.992566761588572
13,11,-9.983722001682992,-9.991908386015474,-9.991874642307478
13,12,-9.990108765105678,-9.990135804910155,-9.976576502639615
13,13,-9.97854888560131,-9.98501175621292,-9.985264987827826
13,14,-9.973828861595756,-9.973699157080413,-9.973183056549617
13,15,-9.9492969702896,-9.949276556571157,-9.941858366285315
13,16,-9.921521026399132,-9.921622744285585,-9.784178080726406
13,17,-9.818030885449716,-9.819913957255576,-9.61267435222808
13,18,-0.791712531470038,-1.8174046221499727,-0.5080732095263623
13,19,-0.5236650934934777,-1.6303310906429052,-1.961361244210901
14,0,-0.7793061674494954,-1.3588331439789614,-0.28170676190425326
14,1,-1.1770984790441557,-1.0332155463676909,-0.6363605059649662
14,2,-1.1398572348716491,-0.11190862425753156,-1.0340284873634602
14,3,-2.6340389751520537,-2.2444636827923756,-2.0448485479049063
14,4,-9.57671898155456,-9.588184479805477,-9.59486502352236
14,5,-9.75231513832042,-9.723197692369746,-9.754427510740856
14,6,-9.886885412856058,-9.8835155870514,-9.882731987280033
14,7,-9.922780481854625,-9.960118834177594,-9.960243331442495
14,8,-9.97414034386209,-9.944108057758804,-9.974027197093283
14,9,-9.952571462777835,-9.975930045927482,-9.975731452083048
14,10,-9.979027028312542,-9.979034557873616,-9.957520467539668
14,11,-9.964085468710033,-9.981224302189155,-9.981306529776537
14,12,-9.977190166267492,-9.977144730362118,-9.971842945060217
14,13,-9.950100814151961,-9.949773491265866,-9.95040532839237
14,14,-9.937108592246602,-9.935094715643984,-9.936142316052122
14,15,-9.928745994619762,-9.9285465897262,-9.915638438295737
14,16,-9.8683801967293,-9.86620102903878,-9.764626854797958
14,17,-9.01299001393418,-9.045275656764865,-9.015630865585253
14,18,-1.9755388014338264,-0.8496981551137541,-1.6428105235870891
14,19,-0.6451262470164896,-0.887623491275112,-1.1901974527277377
15,0,-1.0442878499698658,-1.659775670903645,-0.6483454059674756
15,1,-1.235630042889761,-0.5243101084453043,-0.4896619881024329
15,2,-0.38840408835201146,-1.0903567640288474,-0.2599426794684703
15,3,-0.5681337635252146,-0.48162527127375987,-0.16980036592166958
15,4,-3.5843888787384257,-3.9428041059337176,-3.499322442864957
15,5,-9.644574773514666,-9.640977861432198,-9.636898109464786
15,6,-9.74722341936785,-9.78471338104964,-9.78640244936552
15,7,-9.851745644780257,-9.842634207622565,-9.843997760359189
15,8,-9.88233794035675,-9.87854300681322,-9.884949861096452
15,9,-9.912664585361961,-9.908919216740923,-9.910696063762703
15,10,-9.92166598750582,-9.92427770160474,-9.922480390484193
15,11,-9.920310248863505,-9.920755278669022,-9.92048777086711
15,12,-9.921239668193117,-9.9211185975651,-9.920932267276289
15,13,-9.923618995067693,-9.923836449773862,-9.922967065106219
15,14,-9.921783125525947,-9.916086964100922,-9.92163728384862
15,15,-9.901184903673746,-9.899880490732896,-9.895788150307391
15,16,-9.867034661209061,-9.868281331849992,-9.748938876431433
15,17,-1.7194891721089103,-1.1012686872465436,-1.0558927961754376
15,18,-0.9820528280184804,-0.0057826870645769635,-0.13654357858681343
15,19,-1.1698139762420252,-1.740631787502702,-0.3687546035908136
16,0,-0.9748704343271699,-0.8341611178932213,-0.682378116271398
16,1,-0.25216230606556866,-0.7367210822310839,-1.1351261268515946
16,2,-1.230592847655503,-0.19727843898414754,-0.43426959756365235
16,3,-1.644247459824478,-0.9618406874002148,-0.7388340950380952
16,4,-1.9357439186119527,-0.34841639360797294,-1.482980262748294
16,5,-3.034037803835538,-3.086999084609642,-3.0020312408470042
16,6,-9.635038594500058,-9.637603448300743,-9.641367687092327
16,7,-9.782242524496448,-9.762619754556283,-9.783002183072577
16,8,-9.822784078740794,-9.83444328932136,-9.834388872524311
16,9,-9.857814902207597,-9.863874130148586,-9.86390542531754
16,10,-9.88893584298386,-9.891316793222618,-9.890822378198575
16,11,-9.906225039658136,-9.906733724911021,-9.903630611805195
16,12,-9.911583012457488,-9.911421978749422,-9.911304649056904
16,13,-9.909211951365315,-9.909055275890783,-9.901166047864038
16,14,-9.893386905415127,-9.892973516937376,-9.893358890992372
16,15,-9.868037707524058,-9.906610684601626,-9.906326722915002
16,16,-9.785522499486486,-9.783150468494703,-9.473622111251899
16,17,-0.6544595278002883,-1.2261378811702752,-0.22329551774146683
16,18,-1.4103291844286805,-0.3146869947852171,-0.6463474086723118
16,19,-0.08698555042746037,-1.6350052890005162,-0.7256814981247777
17,0,-0.35613187172836125,-1.0178082413007674,-1.8980995796635256
17,1,-1.6008066305283561,-0.9388050923275213,-0.26717733694145673
17,2,-0.09513935472695612,-0.04146804802596238,-1.4100115783013778
17,3,-1.8962393625621512,-1.4924086278755924,-1.4918138143558144
17,4,-0.47360874887632254,-1.925204086661935,-1.4877925086829031
17,5,-1.325536781279419,-0.6403419692898624,-0.19603154583215798
17,6,-1.3452212375177774,-0.7894007116010884,-1.3960625259919144
17,7,-9.611908606853426,-9.623813057655378,-9.622376387591185
17,8,-9.755773931824686,-9.754913935919504,-9.7632117275579
17,9,-9.799110580212783,-9.810875524476181,-9.811671266972604
17,10,-9.848686895367742,-9.853089184745036,-9.853189471639707
17,11,-9.875164745416242,-9.876701847394154,-9.87669073796498
17,12,-9.88797104921099,-9.88942012424461,-9.888751632621261
17,13,-9.86275365362436,-9.862269700528314,-9.858898331305799
17,14,-9.883241699613563,-9.895410561877759,-9.896036181006615
17,15,-9.899630109421393,-9.899277922898944,-9.665290401025697
17,16,-9.15642486107069,-9.141125682204459,-9.068779786396567
17,17,-0.2377979977996294,-1.2080393191979701,-1.3245797196636024
17,18,-1.3358501502116311,-0.5387718002140993,-0.7271585792877207
17,19,-0.9377759327187785,-1.310173868126136,-1.5990577080695552
18,0,-0.7491298298358295,-1.3494756113957993,-0.6679450422186501
18,1,-0.7690187733944849,-0.10925308922244592,-1.0072841800696446
18,2,-0.9057098357511235,-1.479332731972344,-1.978943769791049
18,3,-0.39881902643393685,-1.513476380480778,-1.4274750160545362
18,4,-0.9394105047141599,-0.6155303010887387,-1.924151002532547
18,5,-0.6272787581907888,-0.5628794877056578,-0.25309767174867837
18,6,-1.8460733410587187,-1.2750227586114098,-1.2465022902132212
18,7,-1.4433916789279442,-1.9177724715063988,-0.146030676535015
18,8,-9.320567723971962,-9.296662802485605,-9.278297702927286
18,9,-9.557135051979978,-9.7268541541145,-9.729095965854436
18,10,-9.723342747288996,-9.808893644768869,-9.807496678511905
18,11,-9.833117794564483,-9.860473548395715,-9.860545164168666
18,12,-9.847508756177907,-9.847181354766324,-9.845961245754102
18,13,-9.841106901610749,-9.839991098014185,-9.84037859862932
18,14,-9.884206111409794,-9.892000549399517,-9.891568721817402
18,15,-9.880147545533923,-9.879437779157428,-9.51793418640557
18,16,-8.832088975755646,-8.826717011733683,-8.83416577898351
18,17,-1.0921911712352683,-0.40354757316801604,-1.9018903605331736
18,18,-1.283269969266652,-0.9071997516012758,-0.6991591571651967
18,19,-1.8376392581958094,-0.45043319417224903,-1.518591807615084
19,0,-0.09677858152098562,-0.8956811015715942,-0.5478520283733199
19,1,-0.16854103818375732,-0.48514267813774636,-0.47677947424336
19,2,-0.598290262627273,-0.5655428216226892,-1.160272645488883
19,3,-1.5887768387972383,-1.1835646028865419,-0.988184167917028
19,4,-1.1384818350831154,-1.6189109964213728,-0.3657913435369111
19,5,-1.1214947197635967,-1.1697248120168398,-0.5021509805922473
19,6,-0.6731894625025752,-1.3662530051126576,-0.5085756313607541
19,7,-1.172095520916245,-1.5633552249530298,-1.8925400831764416
19,8,-0.642679621177983,-0.9684469923224361,-0.2818655376553245
19,9,-0.7025908096148497,-0.21766859334862487,-0.12417389836665671
19,10,-0.12928826428687157,-1.56640650984738,-0.137700302557217
19,11,-0.39558545476113505,-1.548448180552142,-0.6125559904185491
19,12,-0.7874896028828713,-0.49486060207231586,-0.36512858221872846
19,13,-0.7119928452863344,-0.968570793743198,-1.3496499380045006
19,14,-1.085942583872218,-1.598644797643636,-1.170582116007221
19,15,-1.6769325125443157,-0.3214338362511695,-0.8842646253357607
19,16,-0.2368361341850389,-0.736144407818621,-0.12332204402812086
19,17,-1.150510285192478,-1.169638337767138,-1.0422499073763327
19,18,-0.8780864878129924,-0.8225229005860553,-1.248295133823315
19,19,-1.491779849904204,-0.6072110405826192,-0.8977576083222993
